,Id,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,Total_Bathrooms,Total_porch_SF,hasPool,hasBasement,hasFirePlaces,has2ndFloor,GrupoPrecio
1866,2092,1_5 story_fin,RM,8.93971205409023,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1930_1960,1960_1990,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,6.68710860786651,801,GasA,Gd,Y,FuseA,1095,561,0,7.41276401742656,0,0,2,0,2,0.693147180559945,TA,8,Mod,0,NA,Detchd,1958,Unf,2,440,TA,TA,Y,187,0,0,0,0,0,NA,NA,NA,0,5,2008,WD,Normal,11.9960129306774,7.80669637252118,2,187,False,True,False,True,Barato
1867,2093,1_5 story_fin,RM,8.89686174448039,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1900_1930,1930_1960,Gable,CompShg,WdShing,Wd Shng,None,0,Fa,Fa,BrkTil,TA,TA,No,Unf,5.88887795833288,Unf,0,6.3578422665081,936,GasA,Gd,N,FuseA,960,780,0,7.46221493976819,0,0,1,0,2,0.693147180559945,Ex,6,Typ,1,Gd,Detchd,1920,Unf,1,225,Fa,Fa,N,0,0,236,0,0,0,NA,NA,NA,0,6,2008,WD,Normal,11.9989395463089,7.89207842124812,1,236,False,True,True,True,Barato
1868,2095,2_family_conversion,RM,9.28739400141847,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,6,1930_1960,1930_1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Unf,6.3818160174061,Unf,0,5.68697535633982,884,GasA,TA,Y,SBrkr,884,552,0,7.27031288607902,0,0,2,0,3,1.09861228866811,TA,8,Typ,2,Gd,Detchd,1940,Unf,2,828,TA,TA,Y,0,0,126,0,0,0,NA,NA,NA,0,5,2008,Con,Normal,12.1097030699614,7.74932246466036,2,126,False,True,True,True,Caro
1869,2096,1_story_1945_,RM,8.81833428355217,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1900_1930,1930_1960,Mansard,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,Gd,No,Unf,0,Unf,0,6.1779441140506,481,GasA,TA,N,FuseA,899,0,0,6.80239476332431,0,0,1,0,2,0.693147180559945,TA,5,Typ,0,NA,Detchd,1930,Unf,1,200,Fa,TA,P,0,0,96,0,0,0,NA,NA,NA,0,9,2008,WD,Normal,12.0125522722588,7.22983877815125,1,96,False,True,False,False,Barato
1870,2097,1_5 story_fin,RM,8.68524677641249,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,9,1900_1930,1990_,Gable,CompShg,Wd Sdng,HdBoard,None,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,6.52941883826223,684,GasA,Gd,Y,SBrkr,684,396,0,6.98564181763921,0,0,1,0,3,0.693147180559945,Gd,5,Typ,0,NA,NA,1950,NA,0,0,NA,NA,N,0,165,30,0,0,0,NA,NA,NA,0,9,2008,WD,Normal,12.0806760823721,7.47533923656674,1,195,False,True,False,True,Normal
1871,2098,1_5 story_fin,RM,9.10509096125709,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1930_1960,1930_1960,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,6.10031895202006,Unf,0,6.13122648948314,904,GasA,Ex,Y,FuseA,904,595,0,7.3132203870903,0,0,1,0,3,0.693147180559945,TA,5,Typ,1,Po,Detchd,1959,Unf,3,869,TA,Gd,Y,0,20,0,0,0,0,NA,NA,NA,0,6,2008,WD,Normal,12.0961913148436,7.78447323573647,1,20,False,True,True,True,Normal
1872,2099,1_story_1946_,RM,8.89727211313399,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,5,1930_1960,1930_1960,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,6.01126717440416,407,GasA,TA,N,FuseA,407,0,0,6.01126717440416,0,0,1,0,1,0.693147180559945,TA,3,Typ,0,NA,Detchd,1949,Unf,1,297,Fa,TA,Y,76,0,120,0,0,0,NA,NA,NA,0,3,2008,WD,Abnorml,11.8913457045162,6.70196036600254,1,196,False,True,False,False,Muy Barato
1873,2100,1_story_1946_,RM,9.40968291310444,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,1,1930_1960,1990_,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,Fa,Fa,No,Unf,0,Unf,0,6.10702288774225,448,GasA,Gd,Y,SBrkr,1588,0,0,7.37086016653672,0,0,2,0,5,0.693147180559945,TA,6,Maj2,0,NA,NA,1950,NA,0,0,NA,NA,N,0,0,0,0,0,0,NA,MnPrv,NA,0,12,2008,WD,Abnorml,12.2953499745495,7.61874237767041,2,0,False,True,False,False,Muy Caro
1874,2101,2_family_conversion,RM,9.12074383816443,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5,1900_1930,1990_,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Fa,BrkTil,Fa,TA,No,Unf,0,Unf,0,6.68210859744981,797,GasA,TA,N,FuseA,830,797,0,7.39510754656249,0,0,2,0,4,1.09861228866811,TA,10,Typ,0,NA,Detchd,1950,Unf,2,420,Fa,Po,N,192,0,60,0,0,0,NA,NA,NA,0,2,2008,WD,Normal,12.1459184257579,7.7931743471892,2,252,False,True,False,True,Caro
1875,2102,2_5_story_all_ages,RM,8.5850387383113,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,8,1900_1930,1960_1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,4.76217393479776,Unf,0,6.23244801655052,624,GasA,Ex,Y,SBrkr,730,720,0,7.28000825288419,0,0,1,0,3,0.693147180559945,TA,7,Typ,0,NA,Detchd,1935,Unf,1,288,TA,TA,Y,0,192,0,0,0,0,NA,MnPrv,NA,0,3,2008,WD,Normal,12.0358184185001,7.63723438878947,1,192,False,True,False,True,Barato
1876,2103,1_5 story_fin,RM,9.12085320547465,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1900_1930,1990_,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,5.84932477994686,346,GasA,Ex,Y,SBrkr,709,308,0,6.92559519711047,0,0,1,0,2,0.693147180559945,TA,5,Typ,0,NA,Detchd,1961,Unf,1,308,TA,TA,N,0,0,139,0,0,0,NA,NA,NA,0,5,2008,WD,Normal,12.0142384676682,7.21744343169653,1,139,False,True,False,True,Barato
1877,2104,2_family_conversion,RM,9.16962253869762,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5,1900_1930,1930_1960,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,5.45958551414416,Unf,0,6.60665018619822,973,GasA,TA,Y,FuseP,1377,973,0,7.76259604854007,0,0,2,0,4,1.09861228866811,TA,10,Typ,0,NA,2Types,1930,Unf,2,393,TA,TA,Y,0,0,219,0,0,0,NA,NA,NA,0,4,2008,WD,Normal,12.1623036455872,8.1086232683546,2,219,False,True,False,True,Caro
1878,2105,2_story_1945_,RM,8.69968140098951,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,9,1900_1930,1990_,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,6.35088571671474,572,GasA,Ex,Y,SBrkr,884,656,0,7.34018683532012,0,0,1,1,3,0.693147180559945,Gd,7,Typ,0,NA,NA,1950,NA,0,0,NA,NA,N,240,77,0,0,0,0,NA,NA,NA,0,2,2008,WD,Normal,12.0368513325955,7.65539064482615,1.5,317,False,True,False,True,Barato
1879,2106,2_story_1945_,RM,9.33617975681533,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,2,1,1900_1930,1930_1960,Gable,CompShg,AsbShng,AsbShng,None,0,Fa,Fa,BrkTil,Fa,Fa,No,Unf,0,Unf,0,6.58479139238572,723,GasA,TA,N,SBrkr,723,363,0,6.99117688712121,0,0,1,0,2,0.693147180559945,TA,5,Maj1,0,NA,Detchd,1920,Unf,2,400,Fa,Po,N,0,24,144,0,0,0,NA,NA,NA,0,11,2008,ConLD,Normal,12.0784772137307,7.50052948539529,1,168,False,True,False,True,Normal
1880,2107,2_story_1945_,RM,9.28739400141847,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1900_1930,1990_,Gable,CompShg,Wd Sdng,Wd Shng,None,0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,0,7.18083119904456,1313,GasW,Gd,Y,SBrkr,1313,1182,0,7.82244472948932,0,0,2,0,5,0.693147180559945,TA,10,Typ,1,Gd,Detchd,1950,Unf,2,342,TA,Fa,Y,0,299,0,0,0,0,NA,NA,NA,0,12,2008,WD,Normal,12.2826246881782,8.24485939591126,2,299,False,True,True,True,Muy Caro
1881,2108,1_story_1946_,RM,9.18512512283512,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1930_1960,1930_1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,164,TA,TA,CBlock,TA,TA,No,Unf,5.30330490805908,Unf,0,6.66568371778241,984,GasA,Gd,Y,SBrkr,984,0,0,6.89264164117209,1,0,1,0,2,0.693147180559945,Fa,5,Typ,0,NA,Detchd,1959,Unf,1,308,TA,TA,N,0,0,0,0,0,0,NA,NA,NA,0,6,2008,WD,Normal,12.0280711754833,7.5847730776122,2,0,False,True,False,False,Barato
1882,2109,1_story_1946_,RM,9.04981944514108,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1930_1960,1990_,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,6.76849321164863,869,GasA,TA,Y,SBrkr,1093,0,0,6.99759598298193,0,0,1,0,2,0.693147180559945,TA,5,Typ,0,NA,Detchd,1959,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2008,WD,Normal,12.006735867939,7.58171964012531,1,0,False,True,False,False,Barato
1883,2110,1_story_1945_,RL,8.86953877719374,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1900_1930,1960_1990,Gable,CompShg,WdShing,Wd Shng,None,0,Gd,Gd,BrkTil,TA,TA,No,BLQ,6.00881318544259,BLQ,273,5.79909265446053,1008,GasA,TA,Y,SBrkr,1143,0,0,7.04228617193974,0,0,1,0,2,0.693147180559945,TA,5,Typ,1,Po,Detchd,1992,Unf,1,288,TA,TA,Y,265,0,0,0,0,0,NA,GdPrv,NA,0,7,2008,WD,Normal,12.0033410822613,7.67368812926773,1,265,False,True,True,False,Barato
1884,2111,1_5 story_fin,RM,8.91274263473703,Pave,NA,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,RRAn,Artery,1Fam,1.5Fin,7,7,1930_1960,1930_1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,Fa,No,Unf,0,Unf,0,6.51174532964473,672,GasA,Gd,Y,SBrkr,1195,473,0,7.41997992366183,0,0,1,1,3,0.693147180559945,Gd,8,Typ,0,NA,Attchd,1945,Unf,1,252,TA,TA,Y,210,0,0,0,0,0,NA,NA,NA,0,8,2008,WD,Abnorml,12.0912127905264,7.75790620835175,1.5,210,False,True,False,True,Normal
1885,2112,1_5 story_fin,RL,8.85523562320697,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1930_1960,1930_1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,5.17048399503815,Unf,0,6.74523634948436,1024,GasA,TA,Y,SBrkr,1144,594,0,7.46106551435428,0,0,2,0,3,0.693147180559945,TA,6,Typ,1,Gd,Detchd,1950,Unf,1,240,TA,TA,P,0,30,0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,12.080376682253,7.92371033396924,2,30,False,True,True,True,Normal
1886,2113,1_5 story_fin,RM,8.5173931714189,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,7,1930_1960,1990_,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Gd,CBlock,TA,TA,No,Unf,6.39859493453521,Unf,0,4.29045944114839,672,GasA,Ex,Y,SBrkr,832,378,0,7.09920174355309,0,0,1,0,3,0.693147180559945,Gd,6,Typ,0,NA,Detchd,1941,Unf,1,240,TA,TA,P,0,0,0,0,0,0,NA,NA,NA,0,5,2008,WD,Normal,12.0447943812449,7.54009032014532,1,0,False,True,False,True,Normal
1887,2114,2_story_1945_,RM,8.67778025606419,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Feedr,1Fam,2Story,6,9,1900_1930,1990_,Gable,CompShg,HdBoard,HdBoard,None,0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,6.31896811374643,554,GasA,Ex,Y,SBrkr,736,554,0,7.16317239084664,0,0,1,1,3,0.693147180559945,TA,6,Typ,0,NA,Detchd,1926,Unf,1,200,Fa,TA,Y,38,112,0,0,0,0,NA,MnPrv,Shed,400,4,2008,WD,Normal,12.0483559596415,7.51969240411654,1.5,150,False,True,False,True,Normal
1888,2115,1_5 story_fin,RM,8.69968140098951,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1930_1960,1960_1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Unf,6.25766758788264,Unf,0,6.13339804299665,981,GasA,Ex,Y,SBrkr,1014,658,0,7.42237370098682,0,0,1,1,3,0.693147180559945,Gd,6,Typ,1,Gd,Detchd,1940,Unf,1,240,TA,TA,Y,0,11,0,0,0,0,NA,GdPrv,NA,0,7,2008,WD,Normal,12.0690429548903,7.88344635413774,1.5,11,False,True,True,True,Normal
1889,2116,1_story_1945_,RM,8.69968140098951,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1900_1930,1990_,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Fa,BrkTil,TA,Fa,No,Unf,0,Unf,0,6.85646198459459,949,GasA,Ex,Y,SBrkr,949,0,0,6.85646198459459,0,0,1,0,2,0.693147180559945,TA,5,Typ,1,Fa,Detchd,1924,Unf,2,370,TA,TA,Y,0,0,48,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,11.9898611827665,7.54855597916987,1,48,False,True,True,False,Barato
1890,2118,1_5 story_fin,RM,8.69968140098951,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5,1930_1960,1930_1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Unf,5.57972982598622,Unf,0,6.16541785423142,739,GasA,Ex,Y,SBrkr,874,468,0,7.20266119652324,0,0,2,0,2,1.09861228866811,TA,7,Typ,1,Gd,Detchd,1939,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2008,WD,Normal,11.9690729757641,7.64060382639363,2,0,False,True,True,True,Barato
1891,2119,1_5_story_unf,RM,8.5173931714189,Pave,NA,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1900_1930,1930_1960,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,6.90073066404517,992,GasA,Ex,Y,SBrkr,1013,0,0,6.92165818415113,0,0,1,0,3,0.693147180559945,TA,6,Typ,0,NA,Detchd,1926,Unf,1,160,Fa,TA,Y,0,0,101,0,0,0,NA,NA,NA,0,4,2008,WD,Normal,12.0382819116521,7.60339933974067,1,101,False,True,False,False,Barato
1892,2120,1_5 story_fin,RM,8.61631428228404,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,7,1900_1930,1990_,Gable,CompShg,AsbShng,AsbShng,None,0,TA,Gd,BrkTil,TA,TA,No,Unf,4.23410650459726,Unf,0,6.21060007702465,565,GasA,TA,Y,SBrkr,565,651,0,7.10414409298753,1,0,1,0,3,0.693147180559945,TA,6,Typ,1,Gd,BuiltIn,1920,RFn,1,355,Fa,TA,Y,0,0,180,0,0,0,NA,MnPrv,NA,0,4,2008,WD,Normal,12.0443153750982,7.48493028328966,2,180,False,True,True,True,Normal
1893,2121,1_story_1946_,RM,8.68963274835574,Pave,NA,IR1,Lvl,AllPub,FR3,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,7,1930_1960,1930_1960,Gable,CompShg,MetalSd,CBlock,None,0,TA,TA,PConc,NA,NA,NA,NA,6.10031895202006,NA,47,6.33505425149806,1056,GasA,TA,Y,FuseA,896,0,0,6.7990558620588,0,0,1,0,2,0.693147180559945,TA,4,Typ,0,NA,Detchd,1946,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,4,2008,ConLD,Abnorml,11.968324384069,7.57660976697304,1,0,False,True,False,False,Barato
1894,2122,1_5 story_fin,RM,8.73889570493404,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1900_1930,1930_1960,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,TA,No,Unf,4.39444915467244,Unf,0,6.4377516497364,704,GasA,Ex,Y,SBrkr,624,512,0,7.03614849375054,0,1,1,0,2,0.693147180559945,TA,6,Typ,0,NA,Detchd,1990,Unf,1,336,TA,TA,Y,0,365,80,0,0,0,NA,NA,NA,0,8,2008,WD,Normal,11.9996031139654,7.51752085060303,1.5,445,False,True,False,True,Barato
1895,2123,1_story_1945_,RM,8.71948076085107,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,6,1930_1960,1990_,Gable,CompShg,Plywood,Plywood,None,0,TA,Gd,CBlock,NA,NA,NA,NA,0,NA,0,0,0,GasA,Gd,N,SBrkr,808,0,0,6.69579891705849,0,0,1,0,1,0.693147180559945,TA,6,Min2,0,NA,Attchd,1925,Unf,1,164,TA,TA,P,0,48,0,0,0,0,NA,NA,NA,0,6,2008,WD,Normal,11.8979727362623,6.69456205852109,1,48,False,False,False,False,Barato
1896,2124,1_5 story_fin,RM,8.73889570493404,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,5,1930_1960,1930_1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,Mn,LwQ,5.70711026474888,LwQ,240,6.10924758276437,989,GasA,TA,Y,SBrkr,1245,764,0,7.60589000105312,0,0,2,0,4,0.693147180559945,TA,7,Min2,1,Gd,Detchd,1939,Unf,2,400,TA,TA,Y,0,20,0,0,0,0,NA,MnPrv,NA,0,1,2008,WD,Normal,12.1090534737792,8.00570067866254,2,20,False,True,True,True,Caro
1897,2125,2_story_1945_,RM,8.71948076085107,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,5,5,1900_1930,1930_1960,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,5.31811999384422,Unf,0,6.8001700683022,1100,GasA,TA,Y,SBrkr,1226,676,0,7.55118686729615,0,0,2,0,4,0.693147180559945,TA,7,Typ,0,NA,Detchd,1960,Unf,2,576,TA,TA,Y,0,139,55,0,0,0,NA,NA,NA,0,10,2008,WD,Normal,12.1611568126405,8.00703401219341,2,194,False,True,False,True,Caro
1898,2127,2_story_1946_,RM,8.99900186611174,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,8,1900_1930,1960_1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,Mn,Unf,5.28320372873799,Unf,0,6.95368421087054,1242,GasA,Gd,Y,SBrkr,1242,742,0,7.59337419312129,0,0,2,0,5,0.693147180559945,TA,8,Typ,0,NA,Detchd,1950,NA,1,360,NA,NA,Y,64,0,180,0,0,0,NA,MnPrv,Shed,1000,9,2008,WD,Normal,12.2417847344893,8.07899825868515,2,244,False,True,False,True,Muy Caro
1899,2128,1_5 story_fin,RM,8.3774712482411,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1900_1930,1930_1960,Gambrel,CompShg,MetalSd,MetalSd,None,0,Gd,TA,BrkTil,Gd,Gd,No,Unf,0,Unf,0,6.68085467879022,796,GasA,Ex,Y,SBrkr,825,784,0,7.38398945797851,0,0,1,0,3,0.693147180559945,TA,7,Typ,0,NA,Detchd,1910,Unf,1,228,Fa,Fa,N,0,182,0,0,0,0,NA,NA,NA,0,6,2008,WD,Normal,12.0437349201337,7.78530518253986,1,182,False,True,False,True,Normal
1900,2129,1_story_1945_,RM,8.74703426417817,Grvl,NA,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1900_1930,1930_1960,Gable,CompShg,Stucco,Wd Shng,None,0,Gd,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,6.64509096950564,768,GasA,TA,Y,SBrkr,768,0,0,6.64509096950564,0,0,1,0,1,0.693147180559945,TA,4,Typ,0,NA,Detchd,1930,Unf,2,440,TA,TA,N,0,0,84,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,11.9077326889091,7.33693691370762,1,84,False,True,False,False,Barato
1901,2130,2_story_1945_,RM,9.23669014729897,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,6,1930_1960,1930_1960,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,5.92157841964382,Unf,0,5.98393628068719,768,GasA,TA,Y,FuseA,768,768,0,7.3375877435386,0,0,1,1,4,0.693147180559945,TA,7,Typ,0,NA,Detchd,1952,Unf,1,308,TA,TA,Y,0,216,80,0,0,0,NA,NA,NA,0,5,2008,COD,Abnorml,12.1748431103835,7.74240202181578,1.5,296,False,True,False,True,Caro
1902,2131,1_5 story_fin,RM,8.83593778931984,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1930_1960,1930_1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,7.14913159855741,1272,GasA,TA,Y,SBrkr,1272,0,697,7.58578882173203,0,0,2,0,4,0.693147180559945,TA,9,Min1,1,Gd,Detchd,1938,Unf,2,400,TA,TA,Y,0,34,0,0,0,0,NA,NA,NA,0,11,2008,COD,Normal,12.1746249047531,7.84149292446001,2,34,False,True,True,False,Caro
1903,2132,1_5 story_fin,RM,9.24193593356593,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1900_1930,1960_1990,Gable,CompShg,HdBoard,HdBoard,None,0,TA,Fa,BrkTil,TA,Fa,No,Unf,0,Unf,0,6.78105762593618,880,GasA,Gd,Y,SBrkr,880,428,0,7.1770187659099,0,0,2,0,2,0.693147180559945,TA,6,Typ,0,NA,Detchd,1950,Unf,2,400,Fa,Fa,Y,0,0,117,0,0,0,NA,NA,NA,0,4,2008,WD,Normal,12.0215500805777,7.69074316354187,2,117,False,True,False,True,Barato
1904,2133,1_story_1945_,RM,8.88197518424887,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,7,1900_1930,1990_,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,6.94793706861497,1040,GasA,Gd,Y,SBrkr,1040,0,0,6.94793706861497,0,0,1,0,2,0.693147180559945,TA,5,Typ,0,NA,Detchd,1993,Unf,2,320,TA,TA,Y,0,132,0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,12.0044131098407,7.64012317269536,1,132,False,True,False,False,Barato
1905,2134,1_5 story_fin,RM,8.85466492837053,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1900_1930,1930_1960,Gable,CompShg,Stucco,Stucco,None,0,TA,TA,PConc,TA,TA,No,Unf,4.80402104473326,Unf,0,6.47389069635227,768,GasA,TA,Y,SBrkr,788,448,0,7.12044437239249,1,0,2,0,3,0.693147180559945,TA,6,Typ,1,Gd,Detchd,1985,Unf,1,384,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,8,2008,WD,Family,12.0865771814328,7.60290046220476,3,0,False,True,True,True,Normal
1906,2135,1_story_1945_,RM,9.24193593356593,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,5,8,1900_1930,1990_,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,6.11368217983223,451,GasA,TA,Y,SBrkr,759,0,0,6.63331843328038,0,0,1,0,1,0.693147180559945,TA,5,Typ,0,NA,Detchd,1997,Unf,2,576,TA,TA,N,40,0,0,0,0,0,NA,NA,NA,0,8,2008,ConLD,Family,11.9668246455194,7.09837563859079,1,40,False,True,False,False,Barato
