"","MSSubClass","MSZoning","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF","Total_Bathrooms","Total_porch_SF","hasPool","hasBasement","hasFirePlaces","has2ndFloor","GrupoPrecio"
"234","1_story_1946_","RL",-0.0390392777194141,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",-0.644760428806657,"Gd","TA","PConc","Gd","TA","Av","Unf",-0.398229660571676,"Unf",-0.331643014397708,0.876848557468834,0.721171906670557,"GasA","Ex","Y","SBrkr",0.533674677431783,-0.914952241455898,-0.123746348511058,-0.320002853668846,-0.794187118669497,-0.268362461461244,0.751477611639102,-0.811822603525268,0.128201691416335,-0.17542048164079,"Gd",-0.412192623711549,"Typ",-0.946407201358236,"NA","Attchd",1.10486942470148,"Fin",0.179818961080594,-0.572830912359933,"TA","TA","Y",-0.042062879044852,-0.300529668479032,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"8","2007","New","Partial",0.112831883149051,0.276600015597527,-0.313680608443329,-0.38455482618197,"False","True","False","False","Normal"
"235","2_story_PUD_1946","FV",-2.62151611564838,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",6,5,"1990_","1990_","Gable","CompShg","MetalSd","MetalSd","BrkFace",1.48787454768666,"TA","TA","PConc","Gd","TA","No","Unf",0.691039655135472,"Unf",-0.331643014397708,-0.240157585394678,-0.733125638091952,"GasA","Gd","Y","SBrkr",-1.07161883478505,0.851307564970846,-0.123746348511058,0.0587789479553883,1.03381254240598,-0.268362461461244,0.751477611639102,1.12350449595015,0.128201691416335,-0.17542048164079,"TA",-0.412192623711549,"Typ",0.575826068296276,"TA","Detchd",0.788896591502606,"Unf",0.179818961080594,-0.341580523768321,"TA","TA","Y",-0.734893767692323,-0.766597944280978,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"9","2007","WD","Normal",-0.0941991442963538,-0.339070443797303,1.43116777602269,-1.16981768162239,"False","True","True","True","Normal"
"236","1_story_1946_","RL",0.222547112678267,"Pave","NA","Reg","Bnk","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,"1930_1960","1930_1960","Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",0.178361842822344,"TA","TA","PConc","TA","TA","No","Unf",0.642826439437677,"Unf",-0.331643014397708,0.16879288786712,-0.440314051898158,"GasA","Ex","Y","SBrkr",-0.545699347935279,-0.914952241455898,-0.123746348511058,-1.47511075639451,-0.794187118669497,-0.268362461461244,-1.08929782237594,-0.811822603525268,0.128201691416335,-0.17542048164079,"TA",-1.08737931408568,"Typ",-0.946407201358236,"NA","Attchd",-0.988450595241035,"Unf",-1.32054549543561,-1.35067312853172,"TA","TA","Y",-0.734893767692323,-0.766597944280978,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"2","2007","WD","Normal",-1.51170040325227,-1.08392627705387,-1.47691286475401,-1.16981768162239,"False","True","False","False","Barato"
"237","1_5 story_fin","RM",-0.786645545257701,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",3,7,"1930_1960","1990_","Gable","CompShg","MetalSd","MetalSd","None",-0.644760428806657,"TA","Gd","CBlock","TA","TA","No","Unf",0.504779040636298,"Unf",-0.331643014397708,0.0810180126997251,-0.964934810495371,"GasA","Ex","Y","SBrkr",-1.28639223779176,0.281546337091251,-0.123746348511058,-0.735984407054413,-0.794187118669497,-0.268362461461244,-1.08929782237594,1.12350449595015,-1.18833106274372,-0.17542048164079,"TA",-0.412192623711549,"Typ",-0.946407201358236,"NA","Detchd",0.0779577168051496,"Unf",-1.32054549543561,-1.03533168954316,"TA","TA","Y",-0.734893767692323,1.9676692737571,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"6","2007","WD","Normal",-1.25307418328491,-1.04576805819386,-0.895296736598667,-0.106692585026131,"False","True","False","True","Barato"
"238","1_story_PUD_1946_","RL",0.336233346282785,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl","Veenker","Norm","Norm","TwnhsE","1Story",8,5,"1990_","1990_","Gable","CompShg","BrkFace","BrkFace","None",-0.644760428806657,"Gd","TA","PConc","Gd","TA","Gd","Unf",1.05820801463127,"Unf",-0.331643014397708,-0.564477441422837,1.64596849973262,"GasA","Ex","Y","SBrkr",1.57725313563106,-0.914952241455898,-0.123746348511058,0.511541157687964,2.86181220348146,-0.268362461461244,-1.08929782237594,1.12350449595015,-2.50486381690378,-0.17542048164079,"Gd",-0.412192623711549,"Typ",2.09805933795079,"Gd","Attchd",0.551916966603454,"Fin",0.179818961080594,-0.168142732324612,"TA","TA","Y",0.110359916457592,-0.300529668479032,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"5","2008","Con","Normal",2.04189596079979,1.14242269687357,1.43116777602269,-0.251664189107438,"False","True","True","False","Caro"
"239","2_story_1946_","RL",0.425223062959622,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",0.664752276057662,"Gd","TA","PConc","Gd","TA","Mn","Unf",0.865551862756603,"Unf",-0.331643014397708,-0.405796735846543,0.0501453549764466,"GasA","Ex","Y","SBrkr",-0.151948109089642,1.21690435286025,-0.123746348511058,0.998658434676609,1.03381254240598,-0.268362461461244,0.751477611639102,1.12350449595015,0.128201691416335,-0.17542048164079,"Gd",0.262994066662584,"Typ",0.575826068296276,"Gd","Attchd",0.907386403952182,"Fin",0.179818961080594,0.425750311103845,"TA","TA","Y",0.643839700716144,0.165538607322913,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"11","2006","WD","Normal",1.24745554318694,0.730712070557286,1.43116777602269,0.394667545755058,"False","True","True","True","Caro"
"240","1_story_1946_","RL",0.350519212287297,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,"1960_1990","1960_1990","Gable","CompShg","VinylSd","VinylSd","BrkFace",-0.0149471755147702,"TA","TA","PConc","TA","TA","No","Unf",0.536908019826642,"Unf",-0.331643014397708,0.757645984819492,0.933460306661058,"GasA","TA","Y","SBrkr",1.44508488762693,-0.914952241455898,-0.123746348511058,0.416985054019957,-0.794187118669497,-0.268362461461244,0.751477611639102,-0.811822603525268,0.128201691416335,-0.17542048164079,"TA",0.262994066662584,"Typ",0.575826068296276,"TA","Attchd",-0.0405320956444264,"RFn",0.179818961080594,-0.11033013517671,"TA","TA","Y",1.0110400716993,0.0878605613559223,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"8","2009","WD","Normal",0.170216659517092,0.78043719302643,-0.313680608443329,0.684610753917673,"False","True","True","False","Normal"
"241","1_story_1946_","RL",0.517231531195039,"Pave","NA","Reg","Lvl","AllPub","FR2","Gtl","Somerst","Feedr","Norm","1Fam","1Story",8,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","Stone",0.515093681216026,"Gd","TA","PConc","Gd","TA","No","Unf",-1.52212046813172,"Unf",-0.331643014397708,0.979392482900766,1.30679507905814,"GasA","Ex","Y","SBrkr",1.19451591745243,-0.914952241455898,-0.123746348511058,0.230026286405135,-0.794187118669497,-0.268362461461244,0.751477611639102,-0.811822603525268,0.128201691416335,-0.17542048164079,"Gd",0.262994066662584,"Typ",-0.946407201358236,"NA","Attchd",1.14436602885133,"RFn",1.6801834175968,1.70813882965733,"TA","TA","Y",-0.734893767692323,-0.393743323639422,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"6","2008","ConLD","Partial",0.97830681137949,0.849318669409429,-0.313680608443329,-1.02484607754108,"False","True","False","False","Caro"
"242","1_story_1946_","RL",0.63614274583358,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,"1990_","1990_","Hip","CompShg","VinylSd","VinylSd","BrkFace",1.26338665542421,"Ex","TA","PConc","Ex","TA","No","Unf",-1.52212046813172,"Unf",-0.331643014397708,1.12327960702121,2.43411968590425,"GasA","Ex","Y","SBrkr",2.46663530449218,-0.914952241455898,-0.123746348511058,1.08646921435353,-0.794187118669497,-0.268362461461244,0.751477611639102,1.12350449595015,0.128201691416335,-0.17542048164079,"Ex",0.938180757036717,"Typ",0.575826068296276,"Gd","Attchd",1.18386263300119,"RFn",1.6801834175968,4.65132559355057,"TA","TA","Y",-0.734893767692323,0.631606883124859,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"8","2009","New","Partial",1.22517410828849,1.74097547841156,0.26793551971201,-0.626174166317483,"False","True","True","False","Caro"
"243","split_foyer","RL",0.427391015965576,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SFoyer",6,8,"1960_1990","1990_","Gable","CompShg","HdBoard","HdBoard","BrkFace",0.702166924768071,"TA","TA","CBlock","TA","TA","Gd","Unf",0.870013984964006,"Unf",-0.331643014397708,-0.393369675909895,0.0867468032506708,"GasA","Gd","Y","SBrkr",-0.0500684179197916,-0.914952241455898,-0.123746348511058,-0.894891803813168,1.03381254240598,-0.268362461461244,-1.08929782237594,-0.811822603525268,-1.18833106274372,-0.17542048164079,"Gd",-1.08737931408568,"Typ",0.575826068296276,"Gd","Attchd",-0.514491345442731,"Unf",-1.32054549543561,-0.998541854994491,"TA","TA","Y",0.914043747288657,-0.766597944280978,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","Shed",11.4615134294776,"1","2010","WD","Normal",-0.231486761322386,-0.396838949012091,-0.313680608443329,0.267817392183914,"False","True","True","False","Barato"
"244","2_story_1946_","RL",-0.234164671736267,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",-0.644760428806657,"TA","TA","PConc","Gd","TA","No","Unf",-1.52212046813172,"Unf",-0.331643014397708,0.544894566535356,-0.772167182917791,"GasA","Ex","Y","SBrkr",-1.15147048462088,0.813323483112206,-0.123746348511058,-0.042840355966081,-0.794187118669497,-0.268362461461244,0.751477611639102,1.12350449595015,0.128201691416335,-0.17542048164079,"Gd",0.938180757036717,"Typ",-0.946407201358236,"NA","Attchd",1.02587621640176,"Fin",0.179818961080594,-0.551808149760695,"TA","TA","Y",-0.042062879044852,-0.393743323639422,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"7","2008","WD","Normal",0.0174476228579485,-0.43483035265826,0.26793551971201,-0.420797727202297,"False","True","False","True","Normal"
"245","1_5 story_fin","RL",1.24396572138738,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",6,5,"1930_1960","1930_1960","Gable","CompShg","VinylSd","VinylSd","None",-0.644760428806657,"TA","TA","CBlock","TA","TA","No","Unf",-1.52212046813172,"Unf",-0.331643014397708,0.671214286023118,-0.32318941742064,"GasA","TA","Y","SBrkr",-0.644825533938377,0.38125455197018,-0.123746348511058,-0.0382576950170188,-0.794187118669497,3.71234738354721,-1.08929782237594,-0.811822603525268,0.128201691416335,-0.17542048164079,"TA",-0.412192623711549,"Typ",0.575826068296276,"Gd","Attchd",-1.22543022014019,"Unf",-1.32054549543561,-0.91970649524735,"TA","TA","Y",0.595341538510821,-0.766597944280978,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"1","2010","WD","Abnorml",-1.9418879627031,-0.150715661423293,-0.895296736598667,-0.0100448489719258,"False","True","True","True","Barato"
"246","1_story_1946_","RL",-0.182664740593272,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,"1960_1990","1960_1990","Hip","CompShg","HdBoard","HdBoard","Stone",0.976541015311071,"TA","TA","CBlock","Gd","TA","No","Unf",0.806576879035273,"Unf",-0.331643014397708,0.0576659813289374,0.11602796187005,"GasA","Ex","Y","SBrkr",-0.149194603922889,-0.914952241455898,-0.123746348511058,-1.0031527037566,1.03381254240598,-0.268362461461244,-1.08929782237594,-0.811822603525268,0.128201691416335,-0.17542048164079,"TA",-0.412192623711549,"Typ",-0.946407201358236,"NA","Attchd",-0.593484553742448,"RFn",0.179818961080594,-0.0052163221805224,"TA","Gd","Y",-0.734893767692323,-0.766597944280978,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","MnPrv","NA",-0.130244470789518,"7","2008","WD","Normal",-0.625291021190945,-0.43483035265826,-0.313680608443329,-1.16981768162239,"False","True","False","False","Barato"
"247","2_story_1946_","RL",-0.203934009961707,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",0.926654817030526,"Gd","TA","PConc","Gd","TA","No","Unf",0.681661571846218,"Unf",-0.331643014397708,0.108486047582905,-0.391512120865859,"GasA","Ex","Y","SBrkr",-0.721923678607453,1.18366828123394,-0.123746348511058,0.605383502081151,1.03381254240598,-0.268362461461244,0.751477611639102,1.12350449595015,0.128201691416335,-0.17542048164079,"Gd",0.938180757036717,"Typ",-0.946407201358236,"NA","Attchd",0.946883008102041,"RFn",0.179818961080594,0.199755613162043,"TA","TA","Y",-0.734893767692323,0.212145434903108,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"7","2008","WD","Normal",0.830770079218755,0.240090675002073,1.43116777602269,-0.789267220908954,"False","True","False","True","Caro"
"248","2_story_PUD_1946","RL",-2.56498660508401,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NPkVill","Norm","Norm","Twnhs","2Story",6,5,"1960_1990","1960_1990","Gable","CompShg","Plywood","Brk Cmn","None",-0.644760428806657,"TA","TA","CBlock","Gd","TA","No","Unf",0.560997316298503,"Unf",-0.331643014397708,0.294937879338577,-0.462274920862692,"GasA","TA","Y","SBrkr",-0.801775328443281,0.511824833359254,-0.123746348511058,-0.042840355966081,-0.794187118669497,-0.268362461461244,0.751477611639102,1.12350449595015,0.128201691416335,-0.17542048164079,"TA",-0.412192623711549,"Typ",0.575826068296276,"TA","Attchd",-0.0800286997942851,"Unf",0.179818961080594,-0.341580523768321,"TA","TA","Y",-0.734893767692323,-0.331600886865829,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"5","2009","WD","Normal",-0.214872749829575,-0.238348822250166,0.26793551971201,-1.00068414352753,"False","True","True","True","Barato"
"249","2_story_PUD_1946","RM",-2.99837878609842,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,6,"1960_1990","1960_1990","Gable","CompShg","HdBoard","HdBoard","BrkFace",0.147182968897003,"TA","TA","CBlock","TA","TA","No","Unf",0.494100645363624,"Unf",-0.331643014397708,-0.295838899594235,-1.36999083806345,"GasA","TA","Y","SBrkr",-1.82607925047529,0.281546337091251,-0.123746348511058,-1.3405653529794,-0.794187118669497,-0.268362461461244,-1.08929782237594,1.12350449595015,-1.18833106274372,-0.17542048164079,"TA",-1.08737931408568,"Typ",-0.946407201358236,"NA","Detchd",0.314937341704302,"Unf",-1.32054549543561,-1.18249102773782,"TA","TA","Y",-0.734893767692323,-0.766597944280978,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"9","2008","WD","Normal",-1.66460103354504,-1.81103445583869,-0.895296736598667,-1.16981768162239,"False","True","False","True","Barato"
"250","1_story_1946_","RL",-0.440856972104907,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",4,8,"1960_1990","1990_","Gable","CompShg","Plywood","Plywood","None",-0.644760428806657,"TA","Gd","CBlock","TA","TA","No","Unf",0.55739773482294,"Unf",-0.331643014397708,-3.1547874191401,-1.60912030012172,"GasA","Gd","Y","SBrkr",-0.746705225108227,-0.914952241455898,-0.123746348511058,-1.74251417709356,-0.794187118669497,-0.268362461461244,-1.08929782237594,-0.811822603525268,0.128201691416335,-0.17542048164079,"Gd",-1.08737931408568,"Typ",-0.946407201358236,"NA","Detchd",-0.159021908094002,"Unf",0.179818961080594,1.17205838337677,"TA","TA","Y",1.70387096034677,-0.766597944280978,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"10","2007","WD","Normal",0.109696226956834,-2.34688978611583,-1.47691286475401,0.956432511570125,"False","True","False","False","Normal"
"251","1_story_1946_","RL",-0.175551306500083,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,"1960_1990","1960_1990","Gable","CompShg","MetalSd","MetalSd","None",-0.644760428806657,"TA","TA","CBlock","TA","TA","No","BLQ",0.683557447874532,"BLQ",1.01512150959205,-3.1547874191401,-0.440314051898158,"GasA","Gd","Y","SBrkr",-0.776993781942507,-0.914952241455898,-0.123746348511058,-1.78472996272815,-0.794187118669497,-0.268362461461244,-1.08929782237594,-0.811822603525268,0.128201691416335,-0.17542048164079,"TA",-1.08737931408568,"Typ",0.575826068296276,"Po","Detchd",-0.553987949592589,"Unf",-1.32054549543561,-0.76203577575307,"TA","TA","Y",-0.734893767692323,-0.766597944280978,3.53637866878966,-0.135897953653059,-0.276536832131601,0,"NA","GdWo","NA",-0.130244470789518,"12","2009","WD","Normal",-3.42328523707216,-1.24892844907009,-1.47691286475401,0.255736425177138,"False","True","True","False","Barato"
"252","2_story_1946_","RL",0.59935882508113,"Pave","NA","IR1","Lvl","AllPub","FR2","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",-0.644760428806657,"Gd","TA","PConc","Gd","TA","No","Unf",0.841542749155845,"Unf",-0.331643014397708,-0.278880934601241,-0.018177348468772,"GasA","Ex","Y","SBrkr",-0.300637388094288,2.1356443328161,-0.123746348511058,1.51555680074198,-0.794187118669497,-0.268362461461244,0.751477611639102,1.12350449595015,1.44473444557639,-0.17542048164079,"TA",0.938180757036717,"Typ",0.575826068296276,"TA","BuiltIn",0.788896591502606,"Fin",0.179818961080594,-0.551808149760695,"TA","TA","Y",0.262782711960035,-0.0830311397714578,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"5","2008","WD","Normal",0.410997669950366,1.06161337077485,0.26793551971201,-0.034206782985477,"False","True","True","True","Caro"
"253","split_multi_level","RL",0.476582074178316,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","SLvl",5,5,"1960_1990","1960_1990","Gable","CompShg","Plywood","Plywood","Stone",-0.0461260494401111,"TA","TA","CBlock","TA","TA","Gd","Rec",0.718892153521613,"Rec",4.70898047731957,-3.1547874191401,1.78505400317467,"GasA","Ex","Y","SBrkr",1.13944581411738,-0.914952241455898,-0.123746348511058,0.187495357959962,-0.794187118669497,3.71234738354721,0.751477611639102,-0.811822603525268,0.128201691416335,-0.17542048164079,"TA",-0.412192623711549,"Min2",0.575826068296276,"Fa","Attchd",-0.672477762042165,"Fin",0.179818961080594,0.120920253414902,"TA","TA","Y",2.40363015788072,3.16391118164876,2.02379629685601,-0.135897953653059,-0.276536832131601,0,"NA","MnPrv","NA",-0.130244470789518,"5","2006","WD","Normal",0.185595508641139,1.03772915040519,0.26793551971201,3.96459329625726,"False","True","True","False","Normal"
"254","1_story_PUD_1946_","RL",-0.712260901054739,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",8,5,"1990_","1990_","Hip","CompShg","MetalSd","MetalSd","BrkFace",0.577451429066707,"Gd","TA","PConc","Gd","TA","No","Unf",-0.398229660571676,"Unf",-0.331643014397708,0.877700251023616,0.726052099773787,"GasA","Ex","Y","SBrkr",0.539181687765288,-0.914952241455898,-0.123746348511058,-0.315024075835249,-0.794187118669497,-0.268362461461244,0.751477611639102,-0.811822603525268,-1.18833106274372,-0.17542048164079,"Gd",-0.412192623711549,"Typ",0.575826068296276,"Gd","Attchd",1.10486942470148,"RFn",0.179818961080594,0.236545447710708,"TA","TA","Y",-0.734893767692323,-0.222851622512041,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"2","2008","WD","Normal",-0.381424596298638,0.281784474176427,-0.313680608443329,-0.958400759003813,"False","True","True","False","Barato"
"255","1_5 story_fin","RM",-0.786645545257701,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",4,6,"1930_1960","1930_1960","Gable","CompShg","MetalSd","MetalSd","None",-0.644760428806657,"TA","TA","BrkTil","TA","TA","No","Unf",0.751496507279073,"Unf",-0.331643014397708,-3.1547874191401,-0.908812589808228,"GasA","TA","Y","SBrkr",-1.07161883478505,0.431108659409645,-0.123746348511058,-0.360102471589867,-0.794187118669497,-0.268362461461244,-1.08929782237594,-0.811822603525268,0.128201691416335,-0.17542048164079,"TA",-0.412192623711549,"Typ",-0.946407201358236,"NA","Detchd",-1.69938946993849,"Unf",-1.32054549543561,-1.39271865373019,"TA","TA","Y",-0.734893767692323,-0.766597944280978,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"7","2009","WD","Normal",-1.03897690596802,-0.747731220770575,-1.47691286475401,-1.16981768162239,"False","True","False","True","Barato"
