"","Id","MSSubClass","MSZoning","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF","Total_Bathrooms","Total_porch_SF"
"2331",2597,20,"RL",7777,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",6,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",203,"Gd","TA","PConc","Ex","TA","No","Unf",0,"Unf",0,1491,1491,"GasA","Ex","Y","SBrkr",1491,0,0,1491,0,0,2,0,3,1,"TA",7,"Typ",1,"TA","Attchd",1996,"Fin",2,571,"TA","TA","Y",0,35,0,0,0,0,"NA","NA","NA",0,11,2007,"WD","Normal",183203.318752456,2982,2,35
"2332",2599,20,"RL",12633,"Pave","NA","IR1","HLS","AllPub","Inside","Gtl","Timber","PosA","PosA","1Fam","1Story",10,5,"1990_","1990_","Hip","CompShg","MetalSd","MetalSd","BrkFace",242,"Ex","TA","PConc","Ex","TA","Gd","Unf",0,"Unf",0,1824,1824,"GasA","Ex","Y","SBrkr",1824,0,0,1824,0,0,2,0,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2006,"Fin",3,932,"TA","TA","Y",160,36,0,0,108,0,"NA","NA","NA",0,9,2007,"New","Partial",190550.327866959,3648,2,304
"2333",2600,20,"RL",43500,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Artery","Norm","1Fam","1Story",3,5,"1930_1960","1930_1960","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","NA","NA","NA","NA",0,"NA",0,0,0,"GasA","Ex","Y","SBrkr",2034,0,0,2034,0,0,1,0,2,1,"TA",9,"Min1",0,"NA","2Types",1953,"RFn",4,1041,"TA","TA","N",483,266,0,0,0,561,"NA","GdPrv","NA",0,6,2007,"WD","Normal",234707.209860273,2034,1,749
"2334",2601,120,"RM",6710,"Pave","NA","IR1","Lvl","AllPub","FR3","Gtl","Mitchel","Norm","Norm","TwnhsE","SFoyer",6,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",134,"TA","TA","PConc","Ex","TA","Av","Rec",16,"GLQ",904,0,920,"GasA","Ex","Y","SBrkr",936,0,0,936,2,0,0,1,0,1,"TA",3,"Typ",0,"NA","Attchd",1996,"Fin",2,460,"TA","TA","Y",0,40,0,0,0,0,"NA","NA","NA",0,6,2007,"WD","Normal",135751.318892816,1856,2.5,40
"2335",2602,160,"RM",1504,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","2Story",4,4,"1960_1990","1960_1990","Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",252,"Unf",0,294,546,"GasA","TA","Y","SBrkr",546,546,0,1092,0,0,1,1,3,1,"TA",5,"Typ",0,"NA","Attchd",1972,"Unf",1,253,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,5,2007,"WD","Normal",164228.45886894,1638,1.5,0
"2336",2603,180,"RM",1533,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","SLvl",4,5,"1960_1990","1960_1990","Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","Av","GLQ",503,"Unf",0,27,530,"GasA","TA","Y","SBrkr",530,462,0,992,1,0,1,0,2,1,"TA",4,"Typ",0,"NA","BuiltIn",1970,"Fin",1,297,"TA","TA","Y",112,97,0,0,0,0,"NA","NA","NA",0,7,2007,"WD","Normal",153219.437030419,1522,2,209
"2337",2604,160,"RM",1495,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","2Story",4,6,"1960_1990","1960_1990","Gable","CompShg","CemntBd","CmentBd","BrkFace",189,"TA","TA","CBlock","TA","TA","No","ALQ",384,"Unf",0,162,546,"GasA","Ex","Y","SBrkr",546,546,0,1092,0,0,1,1,3,1,"TA",5,"Typ",0,"NA","NA",1973,"NA",0,0,"NA","NA","Y",0,64,0,0,0,0,"NA","NA","NA",0,5,2007,"WD","Normal",164210.746523801,1638,1.5,64
"2338",2605,160,"RM",1890,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","2Story",4,3,"1960_1990","1960_1990","Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,546,546,"GasA","Ex","Y","SBrkr",546,546,0,1092,0,0,1,1,3,1,"TA",6,"Typ",0,"NA","Attchd",1976,"Unf",1,286,"TA","TA","Y",0,0,0,0,0,0,"NA","GdWo","NA",0,4,2007,"COD","Normal",163883.229117973,1638,1.5,0
"2339",2606,85,"RL",9129,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer",5,5,"1960_1990","1960_1990","Gable","CompShg","Plywood","Plywood","BrkFace",144,"TA","TA","PConc","Gd","TA","Av","GLQ",923,"Unf",0,0,923,"GasA","TA","Y","SBrkr",1008,0,0,1008,1,0,1,0,1,1,"Gd",4,"Typ",1,"Fa","Attchd",1977,"Fin",2,678,"TA","TA","Y",201,66,0,0,0,0,"NA","MnPrv","NA",0,7,2007,"WD","Normal",154892.776269956,1931,2,267
"2340",2608,20,"RL",33983,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,6,"1960_1990","1990_","Gable","CompShg","Plywood","Plywood","None",0,"TA","Fa","PConc","TA","TA","Mn","ALQ",1112,"Unf",0,48,1160,"GasA","TA","Y","SBrkr",1676,0,0,1676,1,0,1,1,3,1,"Gd",6,"Mod",2,"TA","Attchd",1977,"RFn",2,672,"TA","TA","P",690,90,0,0,0,0,"NA","GdPrv","NA",0,5,2007,"WD","Normal",228148.376399122,2836,2.5,780
"2341",2609,60,"RL",8286,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl","Mitchel","Norm","Norm","1Fam","2Story",5,7,"1960_1990","1960_1990","Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","PConc","Gd","TA","No","Rec",531,"Unf",0,185,716,"GasA","Ex","Y","SBrkr",716,716,0,1432,1,0,1,1,3,1,"TA",6,"Typ",1,"Gd","Attchd",1977,"Fin",2,531,"TA","TA","Y",0,136,0,0,240,0,"NA","GdPrv","NA",0,6,2007,"WD","Normal",178680.587503997,2148,2.5,376
"2342",2611,20,"RL",27697,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",4,3,"1960_1990","1960_1990","Shed","CompShg","Plywood","Plywood","3",198,"TA","TA","CBlock","TA","TA","No","BLQ",811,"Unf",0,585,1396,"GasA","TA","N","SBrkr",1608,0,0,1608,0,0,1,0,3,1,"TA",6,"Typ",0,"NA","Attchd",1961,"Unf",1,444,"TA","Fa","Y",152,38,0,0,0,0,"NA","NA","NA",0,11,2007,"COD","Abnorml",222406.642660249,3004,1,190
"2343",2612,20,"RL",11000,"Pave","NA","IR2","Lvl","AllPub","Corner","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,6,"1960_1990","1990_","Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","PConc","Gd","TA","No","LwQ",1090,"Unf",0,0,1090,"GasA","TA","Y","SBrkr",1178,0,0,1178,1,0,1,1,3,1,"TA",6,"Typ",0,"NA","Attchd",1976,"Unf",2,502,"TA","TA","Y",0,44,0,0,88,0,"NA","MnPrv","NA",0,6,2007,"WD","Normal",184021.843582599,2268,2.5,132
"2344",2613,20,"RL",11625,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,7,"1960_1990","1960_1990","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",596,"Unf",0,220,816,"GasA","TA","Y","SBrkr",816,0,0,816,1,0,1,0,2,1,"TA",4,"Typ",0,"NA","Attchd",1983,"Fin",1,264,"TA","TA","Y",330,0,0,0,0,0,"NA","MnPrv","NA",0,5,2007,"WD","Normal",170871.094939159,1632,2,330
"2345",2614,20,"RL",10447,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,6,"1960_1990","1960_1990","Gable","CompShg","Plywood","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",516,"Unf",0,348,864,"GasA","TA","Y","SBrkr",887,0,0,887,0,1,1,0,3,1,"TA",5,"Typ",0,"NA","Attchd",1984,"RFn",1,288,"TA","TA","Y",140,0,0,0,0,0,"NA","NA","NA",0,12,2007,"WD","Normal",189562.873697309,1751,1.5,140
"2346",2615,20,"RL",11027,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,"1930_1960","1930_1960","Hip","CompShg","Wd Sdng","Wd Sdng","Stone",28,"TA","TA","CBlock","TA","TA","No","BLQ",468,"Rec",539,171,1178,"GasA","Gd","Y","SBrkr",1293,0,0,1293,1,0,2,0,2,1,"TA",5,"Typ",0,"NA","Attchd",1954,"RFn",2,452,"TA","TA","Y",280,0,0,0,0,0,"NA","NA","NA",0,5,2006,"WD","Normal",170591.884966356,2471,3,280
"2347",2616,20,"RL",10533,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,"1930_1960","1930_1960","Hip","CompShg","VinylSd","VinylSd","BrkFace",244,"TA","Gd","CBlock","TA","TA","No","Rec",773,"Unf",0,235,1008,"GasA","TA","Y","SBrkr",1024,0,0,1024,1,0,1,0,2,1,"Gd",5,"Typ",2,"TA","Attchd",1956,"Unf",1,313,"TA","TA","Y",0,0,0,0,280,0,"NA","NA","NA",0,8,2006,"WD","Normal",172934.351682851,2032,2,280
"2348",2617,20,"RL",11765,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,"1930_1960","1930_1960","Gable","CompShg","Wd Sdng","Wd Sdng","Stone",302,"TA","TA","CBlock","TA","TA","Mn","Rec",1127,"Unf",0,490,1617,"GasA","Fa","Y","SBrkr",1797,0,0,1797,0,0,1,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1957,"Unf",3,963,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,6,2006,"WD","Normal",186425.069879189,3414,1.5,0
"2349",2618,20,"RL",39384,"Pave","NA","IR1","Low","AllPub","CulDSac","Sev","NAmes","Norm","Norm","1Fam","1Story",6,6,"1930_1960","1930_1960","Gable","CompShg","Wd Sdng","Wd Sdng","Stone",902,"TA","TA","CBlock","Gd","TA","Gd","ALQ",1110,"Unf",0,595,1705,"GasA","Ex","Y","SBrkr",1390,0,0,1390,1,0,1,1,1,1,"Ex",4,"Min1",2,"Gd","Attchd",1957,"Unf",2,550,"TA","TA","Y",0,189,0,0,0,0,"NA","NA","NA",0,10,2006,"WD","Abnorml",218648.131133006,3095,2.5,189
"2350",2619,20,"RL",11727,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",7,6,"1960_1990","1960_1990","Gable","CompShg","HdBoard","HdBoard","BrkFace",434,"TA","Gd","CBlock","TA","TA","Mn","Unf",0,"Unf",0,1851,1851,"GasA","Gd","Y","SBrkr",1851,0,0,1851,0,0,2,0,3,1,"TA",8,"Typ",1,"TA","Attchd",1969,"Fin",2,506,"TA","TA","Y",0,146,0,0,0,0,"NA","NA","NA",0,3,2006,"WD","Normal",183035.606761141,3702,2,146
"2351",2620,60,"RL",8238,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","No","GLQ",700,"Unf",0,113,813,"GasA","Ex","Y","SBrkr",813,712,0,1525,1,0,2,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1997,"Fin",2,400,"TA","TA","Y",421,72,0,0,0,0,"NA","NA","NA",0,5,2006,"WD","Normal",178378.906069427,2338,3.5,493
"2352",2621,60,"RL",13041,"Pave","NA","IR2","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,"1990_","1990_","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,781,781,"GasA","Gd","Y","SBrkr",781,890,0,1671,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1995,"Fin",2,423,"TA","TA","Y",0,84,0,0,0,0,"NA","NA","NA",0,2,2006,"WD","Normal",184516.716597846,2452,2.5,84
"2353",2622,60,"RL",9783,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,"1990_","1990_","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,821,821,"GasA","Gd","Y","SBrkr",821,955,0,1776,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","BuiltIn",1996,"Fin",2,443,"TA","TA","Y",286,116,0,0,0,0,"NA","NA","NA",0,5,2006,"WD","Normal",181419.5253183,2597,2.5,402
"2354",2623,60,"RL",13128,"Pave","NA","IR1","HLS","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","2Story",8,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",216,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1074,1074,"GasA","Ex","Y","SBrkr",1074,990,0,2064,0,0,2,1,4,1,"Gd",7,"Typ",1,"Gd","Attchd",2005,"Fin",2,527,"TA","TA","Y",0,119,0,0,0,0,"NA","NA","NA",0,1,2006,"WD","Normal",196858.923438425,3138,2.5,119
"2355",2624,60,"RL",13751,"Pave","NA","IR1","HLS","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",248,"Gd","TA","PConc","Gd","TA","Av","GLQ",60,"Unf",0,1640,1700,"GasA","Ex","Y","SBrkr",1700,512,0,2212,1,0,2,1,3,1,"Gd",9,"Typ",1,"Gd","Attchd",2006,"Fin",3,773,"TA","TA","Y",237,38,0,0,115,0,"NA","NA","NA",0,5,2006,"New","Partial",189228.701486278,3912,3.5,390
"2356",2625,160,"RL",13108,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","1Fam","2Story",8,5,"1990_","1990_","Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,2062,2062,"GasA","Ex","Y","SBrkr",2079,608,0,2687,0,0,2,1,4,1,"Gd",9,"Typ",0,"NA","Attchd",1994,"Fin",2,618,"TA","TA","Y",168,12,0,0,0,0,"NA","NA","NA",0,12,2006,"WD","Normal",208973.380761028,4749,2.5,180
"2357",2626,20,"RL",8076,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",6,6,"1990_","1990_","Gable","CompShg","HdBoard","HdBoard","BrkFace",112,"TA","TA","PConc","Gd","TA","No","GLQ",705,"Unf",0,455,1160,"GasA","Gd","Y","SBrkr",1169,0,0,1169,0,1,2,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1993,"Fin",2,402,"TA","TA","Y",0,26,0,0,144,0,"NA","MnPrv","NA",0,7,2006,"WD","Normal",180269.86896412,2329,2.5,170
"2358",2627,120,"RL",3701,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,"1960_1990","1960_1990","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,1191,1191,"GasA","TA","Y","SBrkr",1204,0,0,1204,0,0,2,0,2,1,"TA",5,"Typ",0,"NA","Attchd",1987,"RFn",2,461,"TA","TA","Y",120,70,0,0,0,0,"NA","NA","NA",0,8,2006,"WD","Normal",159488.713683953,2395,2,190
"2359",2629,60,"RL",18062,"Pave","NA","IR1","HLS","AllPub","CulDSac","Gtl","StoneBr","Norm","Norm","1Fam","2Story",10,5,"1990_","1990_","Hip","CompShg","CemntBd","CmentBd","BrkFace",662,"Ex","TA","PConc","Ex","TA","Gd","Unf",0,"Unf",0,1528,1528,"GasA","Ex","Y","SBrkr",1528,1862,0,3390,0,0,3,1,5,1,"Ex",10,"Typ",1,"Ex","BuiltIn",2006,"Fin",3,758,"TA","TA","Y",204,34,0,0,0,0,"NA","NA","NA",0,9,2006,"New","Partial",228684.245137946,4918,3.5,238
"2360",2630,60,"RL",12292,"Pave","NA","IR1","HLS","AllPub","CulDSac","Gtl","StoneBr","Norm","Norm","1Fam","2Story",9,5,"1990_","1990_","Hip","CompShg","VinylSd","VinylSd","BrkFace",184,"Gd","TA","PConc","Ex","Gd","Gd","GLQ",205,"Unf",0,889,1094,"GasA","Ex","Y","SBrkr",1102,1371,0,2473,0,0,2,1,4,1,"Gd",11,"Typ",1,"Gd","BuiltIn",2006,"Fin",3,675,"TA","TA","Y",246,39,0,0,0,0,"NA","NA","NA",0,7,2006,"New","Partial",201842.998700429,3567,2.5,285
"2361",2631,60,"RL",16052,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl","StoneBr","Norm","Norm","1Fam","2Story",10,5,"1990_","1990_","Hip","CompShg","VinylSd","VinylSd","Stone",734,"Ex","TA","PConc","Ex","TA","No","GLQ",1206,"Unf",0,644,1850,"GasA","Ex","Y","SBrkr",1850,848,0,2698,1,0,2,1,4,1,"Ex",11,"Typ",1,"Gd","Attchd",2006,"RFn",3,736,"TA","TA","Y",250,0,0,0,0,0,"NA","NA","NA",0,7,2006,"New","Partial",209242.82289186,4548,3.5,250
"2362",2632,60,"RL",15922,"Pave","NA","IR1","HLS","AllPub","Corner","Gtl","StoneBr","Norm","Norm","1Fam","2Story",9,5,"1990_","1990_","Hip","CompShg","VinylSd","VinylSd","BrkFace",550,"Gd","TA","PConc","Ex","TA","Av","Unf",0,"Unf",0,1390,1390,"GasA","Ex","Y","SBrkr",1390,1405,0,2795,0,0,3,1,4,1,"Ex",10,"Typ",1,"Gd","BuiltIn",2005,"Fin",3,660,"TA","TA","Y",272,102,0,0,0,0,"NA","NA","NA",0,1,2006,"New","Partial",202357.62258493,4185,3.5,374
"2363",2633,120,"RL",8147,"Pave","NA","Reg","HLS","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",9,5,"1990_","1990_","Hip","CompShg","MetalSd","MetalSd","BrkFace",230,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1191,"Unf",0,523,1714,"GasA","Ex","Y","SBrkr",1714,0,0,1714,1,0,2,0,2,1,"Gd",7,"Typ",1,"Gd","Attchd",2005,"Fin",2,517,"TA","TA","Y",156,55,0,0,0,0,"NA","NA","NA",0,8,2006,"WD","Normal",168238.61218265,3428,3,211
"2364",2634,20,"RL",18261,"Pave","NA","IR1","HLS","AllPub","Inside","Gtl","StoneBr","Norm","Norm","1Fam","1Story",9,5,"1990_","1990_","Hip","CompShg","VinylSd","VinylSd","BrkFace",420,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1416,"Unf",0,494,1910,"GasA","Ex","Y","SBrkr",2000,0,0,2000,1,0,2,1,3,1,"Ex",8,"Typ",2,"Gd","Attchd",2005,"Unf",3,722,"TA","TA","Y",351,102,0,0,123,0,"NA","NA","NA",0,9,2006,"WD","Normal",202524.12465369,3910,3.5,576
"2365",2635,85,"RL",10464,"Pave","NA","IR1","Lvl","AllPub","FR3","Gtl","NWAmes","Norm","Norm","1Fam","SFoyer",6,6,"1960_1990","1960_1990","Gable","CompShg","HdBoard","HdBoard","BrkFace",130,"TA","TA","CBlock","Gd","TA","Av","GLQ",850,"Unf",0,138,988,"GasA","TA","Y","SBrkr",1102,0,0,1102,1,0,1,0,2,1,"TA",5,"Typ",1,"TA","Attchd",1980,"RFn",2,582,"TA","TA","Y",140,22,0,0,0,0,"NA","NA","NA",0,6,2006,"WD","Normal",170588.771929588,2090,2,162
"2366",2636,60,"RL",10530,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","PosA","Norm","1Fam","2Story",7,5,"1960_1990","1960_1990","Gable","CompShg","Plywood","Plywood","BrkFace",68,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,945,945,"GasA","TA","Y","SBrkr",945,912,0,1857,0,0,2,1,4,1,"TA",8,"Typ",1,"TA","Attchd",1978,"RFn",2,482,"TA","TA","Y",400,105,0,0,0,0,"NA","GdPrv","NA",0,7,2006,"WD","Normal",198375.31512987,2802,2.5,505
"2367",2637,85,"RL",9927,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","SFoyer",7,5,"1960_1990","1960_1990","Gable","CompShg","VinylSd","Wd Shng","Stone",252,"Gd","TA","CBlock","Ex","TA","Gd","GLQ",1005,"Unf",0,42,1047,"GasA","TA","Y","SBrkr",1083,0,0,1083,1,0,1,0,2,1,"TA",5,"Typ",1,"Fa","Attchd",1976,"RFn",2,596,"TA","TA","Y",444,0,40,0,0,0,"NA","NA","NA",0,7,2006,"WD","Normal",170636.827889889,2130,2,484
"2368",2638,60,"FV",9512,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Somerst","RRAn","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","ALQ",788,"Unf",0,172,960,"GasA","Ex","Y","SBrkr",960,1358,0,2318,1,0,2,1,3,1,"Gd",8,"Typ",1,"Ex","BuiltIn",2005,"Fin",2,541,"TA","TA","Y",0,246,0,0,0,0,"NA","NA","NA",0,6,2006,"New","Partial",181991.079479377,3278,3.5,246
"2369",2639,80,"RL",10530,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",6,6,"1960_1990","1990_","Gable","CompShg","Plywood","Plywood","BrkFace",248,"TA","TA","CBlock","TA","Fa","No","ALQ",548,"Unf",0,127,675,"GasA","TA","Y","SBrkr",1109,766,0,1875,0,0,3,0,3,1,"Gd",8,"Typ",1,"TA","Attchd",1975,"RFn",2,485,"TA","TA","Y",48,28,0,0,0,0,"NA","NA","NA",0,6,2006,"WD","Normal",183994.54251844,2550,3,76
"2370",2640,20,"RL",10000,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,"1960_1990","1960_1990","Gable","CompShg","HdBoard","Plywood","BrkFace",176,"TA","TA","CBlock","TA","TA","No","ALQ",755,"Unf",0,348,1103,"GasA","TA","Y","SBrkr",1103,0,0,1103,0,0,2,0,3,1,"TA",6,"Typ",0,"NA","Attchd",1974,"Unf",2,462,"TA","TA","Y",295,84,0,0,0,0,"NA","GdWo","NA",0,6,2006,"WD","Normal",182951.482193584,2206,2,379
"2371",2641,20,"RL",7200,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,4,"1960_1990","1960_1990","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Rec",20,"LwQ",620,224,864,"GasA","TA","Y","SBrkr",874,0,0,874,0,1,1,0,3,1,"TA",5,"Typ",0,"NA","Detchd",1995,"Unf",2,576,"TA","TA","Y",63,0,0,0,0,0,"NA","NA","NA",0,3,2006,"WD","Normal",174126.297156192,1738,1.5,63
"2372",2642,120,"RH",8773,"Pave","NA","IR2","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","TwnhsE","1Story",6,5,"1990_","1990_","Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",951,"Unf",0,536,1487,"GasA","Ex","Y","SBrkr",1419,0,0,1419,1,0,2,0,2,1,"Gd",4,"Typ",0,"NA","Attchd",2002,"Fin",2,543,"TA","TA","Y",196,68,0,0,0,0,"NA","NA","NA",0,9,2006,"WD","Normal",170575.496742588,2906,3,264
"2373",2644,160,"RM",2160,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","TwnhsE","2Story",5,6,"1960_1990","1960_1990","Gable","CompShg","HdBoard","HdBoard","BrkFace",200,"TA","TA","CBlock","TA","TA","No","LwQ",402,"Unf",0,363,765,"GasA","Gd","Y","SBrkr",765,600,0,1365,0,0,1,1,3,1,"Gd",7,"Min1",1,"Fa","Attchd",1973,"Unf",2,440,"TA","TA","Y",0,36,0,0,0,0,"NA","NA","NA",0,6,2006,"WD","Normal",167522.061539111,2130,1.5,36
"2374",2645,160,"RM",1890,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,7,"1960_1990","1960_1990","Gable","CompShg","HdBoard","HdBoard","BrkFace",380,"TA","TA","CBlock","TA","TA","No","ALQ",282,"Unf",0,212,494,"GasA","Ex","Y","SBrkr",494,536,0,1030,0,0,1,1,3,1,"TA",6,"Typ",0,"NA","Detchd",1973,"Unf",1,264,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,7,2006,"WD","Normal",168095.583738538,1524,1.5,0
"2375",2646,160,"RM",1680,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,5,"1960_1990","1960_1990","Gable","CompShg","HdBoard","HdBoard","BrkFace",504,"TA","TA","CBlock","TA","TA","No","ALQ",276,"Unf",0,207,483,"GasA","TA","Y","SBrkr",483,465,0,948,0,0,1,1,2,1,"TA",5,"Typ",0,"NA","Detchd",1972,"Unf",1,264,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,7,2006,"WD","Normal",154406.415627461,1431,1.5,0
"2376",2648,120,"RL",4043,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NPkVill","Norm","Norm","TwnhsE","1Story",6,5,"1960_1990","1960_1990","Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",727,"BLQ",156,186,1069,"GasA","Gd","Y","SBrkr",1069,0,0,1069,0,1,2,0,2,1,"TA",4,"Typ",1,"Po","Attchd",1975,"RFn",2,440,"TA","TA","Y",0,55,0,0,225,0,"NA","NA","NA",0,7,2006,"WD","Normal",159056.890245639,2138,2.5,280
